***** SPECIES DEFINITIONS *****
*
*define LL,SL,TD, etc here
*
*LBOUND = lower boundary conditions
* 0 = constant deposition velocity (VDEP)
* 1 = constant mixing ratio
* 2 = constant upward flux (SGFLUX)
* 3 = constant vdep + vertically distributed upward flux  (uses both SGFLUX and DISTH)
*
*MBOUND - Upper boundary conditions
* 0 = CONSTANT EFFUSION VELOCITY (VEFF)  - (H and H2 set in code for molecular diffusion/diffusion limited flux)
* 1 = constant mixing ratio - never been used so would need testing
* 2 = CONSTANT FLUX (SMFLUX) (option for CO2/CO/0 in code)
*
*
*
*   LONG-LIVED O  H  C  S  N  CL LBOUND  VDEP0   FIXEDMR SGFLUX    DISTH MBOUND SMFLUX  VEFF0
H          LL  0  1  0  0  0  0    0     0.      0.      0.        0.      0      0.      0.
H2         LL  0  2  0  0  0  0    0     0.      5.00E-040.        0.      0      0.      0.
C          LL  0  0  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CH         LL  0  1  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
N4S        LL  0  0  0  0  1  0    0     0.      0.      0.        0.      0      0.      0.
N2D        LL  0  0  0  0  1  0    0     0.      0.      0.        0.      0      0.      0.
CH21       LL  0  2  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CH23       LL  0  2  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
NH         LL  0  1  0  0  1  0    0     0.      0.      0.        0.      0      0.      0.
CH3        LL  0  3  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
O3P        LL  1  0  0  0  0  0    0     0.      0.      0.        0.      0      0.      0.
O1D        LL  1  0  0  0  0  0    0     0.      0.      0.        0.      0      0.      0.
NH2        LL  0  2  0  0  1  0    0     0.      0.      0.        0.      0      0.      0.
CH4        LL  0  4  1  0  0  0    1     0.      3.50E-033.410E+11 0.      0      0.      0.
OH         LL  1  1  0  0  0  0    0     0.      0.      0.        0.      0      0.      0.
NH3        LL  0  3  0  0  1  0    0     0.      0.      0.        0.      0      0.      0.
H2O        LL  1  2  0  0  0  0    0     0.      0.      0.        0.      0      5.00E+060.        !(Hebrard 2012 1/((cm^2)(s))) external influx
C2         LL  0  0  2  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C2H        LL  0  1  2  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CN         LL  0  0  1  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C2H2       LL  0  2  2  0  0  0    0     0.      0.      0.        0.      0      0.      0.
HCN        LL  0  1  1  0  1  0    0     0.      0.      0.        0.      0      0.      0.
HNC        LL  0  1  1  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C2H3       LL  0  3  2  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CO         LL  1  0  1  0  0  0    0     0.      1.2E-04 1.000E+9  10.     2      0.      0.
H2CN       LL  0  2  1  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C2H4       LL  0  4  2  0  0  0    0     0.      0.      0.        0.      0      0.      0.
HCO        LL  1  1  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
N2H        LL  0  1  0  0  2  0    0     0.      0.      0.        0.      0      0.      0.
CH2NH      LL  0  3  1  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C2H5       LL  0  5  2  0  0  0    0     0.      0.      0.        0.      0      0.      0.
NO         LL  1  0  0  0  1  0    0     0.      0.      0.        0.      0      0.      0.
HCHO       LL  1  2  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
N2H2       LL  0  2  0  0  2  0    0     0.      0.      0.        0.      0      0.      0.
CH3NH      LL  0  4  1  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C2H6       LL  0  6  2  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CH3O       LL  1  3  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CH2OH      LL  1  3  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
N2H3       LL  0  3  0  0  2  0    0     0.      0.      0.        0.      0      0.      0.
CH3NH2     LL  0  5  1  0  1  0    0     0.      0.      0.        0.      0      0.      0.
CH3OH      LL  1  4  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
N2H4       LL  0  4  0  0  2  0    0     0.      0.      0.        0.      0      0.      0.
C3         LL  0  0  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C3H        LL  0  1  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C2N        LL  0  0  2  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C3H2       LL  0  2  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CHCN       LL  0  1  2  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C3H3       LL  0  3  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CN2        LL  0  0  1  0  2  0    0     0.      0.      0.        0.      0      0.      0.
CH2CN      LL  0  2  2  0  1  0    0     0.      0.      0.        0.      0      0.      0.
CH2CCH2    LL  0  4  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CH3C2H     LL  0  4  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CH3CN      LL  0  3  2  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C3H5       LL  0  5  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CH2CO      LL  1  2  2  0  0  0    0     0.      0.      0.        0.      0      0.      0.
H2CNN      LL  0  2  1  0  2  0    0     0.      0.      0.        0.      0      0.      0.
C3H6       LL  0  6  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CH3CO      LL  1  3  2  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C3H7       LL  0  7  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CO2        LL  2  0  1  0  0  0    0     0.      0.      0.        0.      0      0.      0.
CH3CHO     LL  1  4  2  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C3H8       LL  0  8  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C4H        LL  0  1  4  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C3N        LL  0  0  3  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C4H2       LL  0  2  4  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C4H2X      LL  0  2  4  0  0  0    0     0.      0.      0.        0.      0      0.      0.
HC3N       LL  0  1  3  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C4H3       LL  0  3  4  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C2N2       LL  0  0  2  0  2  0    0     0.      0.      0.        0.      0      0.      0.
C4H4       LL  0  4  4  0  0  0    0     0.      0.      0.        0.      0      0.      0.
HC2N2      LL  0  1  2  0  2  0    0     0.      0.      0.        0.      0      0.      0.
C2H3CN     LL  0  3  3  0  1  0    0     0.      0.      0.        0.      0      0.      0.
C4H5       LL  0  5  4  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C4H6       LL  0  6  4  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C4H8       LL  0  8  4  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C4H10      LL  0  10 4  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C6H        LL  0  1  6  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C6H2       LL  0  2  6  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C4N2       LL  0  0  4  0  2  0    0     0.      0.      0.        0.      0      0.      0.
C6H4       LL  0  4  6  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C6H5       LL  0  5  6  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C6H6       LL  0  6  6  0  0  0    0     0.      0.      0.        0.      0      0.      0.
C8H2       LL  0  2  8  0  0  0    0     0.      0.      0.        0.      0      0.      0.
cC3H       LL  0  1  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
cC3H2      LL  0  2  3  0  0  0    0     0.      0.      0.        0.      0      0.      0.
